"BehaviorSpace results (NetLogo 6.2.2)"
"/home/gallagher/densities/EBIVModelDensTest.nlogo"
"Densities"
"01/04/2023 09:33:31:711 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","39","0","39"
"[run number]","max-resources-base","pcolor-update?","resources-dynamic?","n-food-c","print?","ITV-var-BMR","r-growth-ts","perc-resource-cells","n-animals","debug","out-year","overwinter-skip?","ITV-var-repro","ITV-var-growth","home-ranging?","fragmentation-level","[step]","dens-list"
"24","40","false","false","3","false","0","0.005","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[12 12 12 12 12 12 12 9 7 12 11 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 3 4 4 4 5 3 8 7 7 1 0 0 0 0 0 0 0 0 0 5 6 6 6 7 7 7 5 3 3 5 3 3 3 3 3 3 0 0 0 0 0 0 1 2 2 2 4 4 4 3 4 3 9 11 11 10 9 9 8 2 2 2 2 2 2 11 10 7 7 7 2 1 1 1 2 2 2 2 2 2 2 0 0 0 0 0 0 5 6 6 7 8 10 10 8 6 2 5 6 5 4 4 4 1 1 1 1 1 1 5 5 7 6 4 4 4 3 2 3 3 3 3 3 3 3 2 2 2 2 2 2 7 8 7 7 8 8 8 6 4 4 8 8 6 6 5 5 4 4 4 4 4 4 7 11 11 11 12 14 11 8 8 5 4 4 3 2 2 2 2 0 0 0 0 0 0 4 7 8 8 10 13 13 11 12 7 8 8 5 4 4 4]"
"8","40","false","false","3","false","0","0.005","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[9 9 9 8 8 8 7 6 5 13 19 11 3 2 2 2 1 1 1 0 0 0 0 0 0 0 0 0 2 5 6 6 9 10 12 12 11 11 14 14 12 6 6 5 5 2 2 2 2 2 2 9 14 14 13 14 12 12 12 11 8 9 9 8 5 5 5 4 1 1 1 1 1 1 1 6 8 8 8 8 8 5 3 3 3 4 3 2 2 2 2 2 2 2 2 2 2 5 6 6 6 8 7 7 4 3 5 4 2 1 0 1 1 0 0 0 0 0 0 3 4 4 4 4 4 4 4 4 7 13 11 7 5 2 0 0 0 0 0 0 0 6 6 6 6 7 7 7 6 6 6 6 4 2 2 2 2 0 0 0 0 0 0 1 2 2 2 4 6 5 5 6 5 14 8 6 5 3 2 1 1 1 1 1 1 7 8 9 8 8 9 8 5 3 1 7 6 5 5 5 5 5 2 2 2 2 2 2 5 5 5 5 7 7 7 7 6 3 6 6 4 3 3 2]"
"25","40","false","false","3","false","0","0.005","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 7 6 24 18 8 5 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 7 7 7 5 6 6 6 5 4 4 7 3 3 5 5 5 2 2 2 2 2 2 6 8 8 8 8 9 9 4 2 2 4 5 4 1 1 1 1 0 0 0 0 0 0 0 1 1 2 2 6 6 6 7 6 10 11 6 7 6 5 2 1 1 1 1 1 1 7 7 7 8 9 10 10 8 5 8 5 4 2 2 1 1 0 0 0 0 0 0 4 5 5 6 6 7 7 7 7 7 13 11 4 2 1 1 0 0 0 0 0 0 4 5 5 5 4 5 5 5 5 3 12 6 6 5 4 3 1 1 1 1 1 1 6 6 6 6 8 9 5 5 5 3 7 4 4 5 3 3 3 3 3 3 3 3 6 11 11 11 13 13 9 9 8 7 4 4 1 1 1 1 1 0 0 0 0 0 0 2 6 6 6 8 12 12 11 11 7 8 6 4 4 1 1]"
"13","40","false","false","3","false","0","0.005","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[3 3 3 3 3 3 3 3 3 10 8 8 7 5 4 4 4 2 2 2 2 2 0 0 0 0 0 0 1 1 1 1 2 4 4 4 4 2 4 7 8 8 8 8 8 5 5 5 5 5 5 7 10 7 7 7 10 9 9 7 5 6 3 3 3 4 3 3 2 2 2 2 2 2 7 13 13 13 13 12 11 8 7 5 6 2 2 2 2 1 1 0 0 0 0 0 0 2 3 4 4 5 6 6 6 5 8 11 9 4 3 1 1 1 1 1 1 1 1 4 4 4 4 11 13 10 7 4 6 4 2 2 1 3 2 1 1 1 1 1 1 4 6 6 6 12 11 8 6 3 3 4 2 2 4 3 3 2 2 2 2 2 2 6 7 8 8 8 12 13 11 9 7 5 4 3 3 3 3 1 1 1 1 1 1 10 15 15 14 14 12 8 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 4 6 6 5 5 4 8 11 12 13 11 9]"
"10","40","false","false","3","false","0","0.005","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 6 5 19 14 10 8 7 6 4 4 3 3 3 3 3 1 1 1 1 1 1 4 6 7 7 7 9 8 8 6 3 3 3 2 1 2 2 2 1 1 1 1 1 1 7 11 13 13 13 14 12 12 7 5 3 1 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 4 4 6 6 5 3 5 4 4 3 3 4 4 2 2 2 2 2 2 8 9 9 10 10 8 7 4 4 4 4 3 1 1 1 1 0 0 0 0 0 0 6 9 9 9 12 13 13 12 9 13 10 6 3 3 6 3 2 2 2 2 2 2 5 8 8 8 12 12 10 9 7 7 10 6 5 5 5 5 5 5 5 5 5 5 11 14 14 12 16 15 12 8 8 7 9 9 6 4 7 7 2 2 2 2 2 2 4 4 4 4 5 2 0 0 0 0 9 9 7 5 4 3 3 1 1 1 1 1 1 3 2 5 5 5 5 7 6 6 6 7 7 6 5 9 6]"
"29","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[4 4 4 4 4 4 4 4 3 13 13 8 5 1 2 2 2 2 2 2 3 3 0 0 0 0 0 0 1 1 1 1 6 7 6 6 6 7 7 6 4 3 6 4 4 2 2 2 2 2 2 4 5 5 5 6 6 6 6 4 3 3 6 5 5 4 4 4 2 2 2 2 2 2 3 8 8 8 8 8 9 8 7 6 8 11 7 5 2 2 1 0 0 0 0 0 0 1 1 1 2 4 4 4 5 5 12 15 12 10 8 2 2 0 0 0 0 0 0 7 8 8 7 9 8 8 6 4 5 6 5 4 4 4 3 3 3 3 3 3 3 6 6 6 6 10 9 9 7 6 6 14 11 5 6 7 5 1 1 1 1 1 1 7 7 7 7 9 10 10 10 11 12 17 10 6 5 5 4 1 1 1 1 1 1 5 8 8 8 16 17 17 14 13 10 9 3 1 1 1 1 1 1 1 1 1 1 1 3 12 12 12 13 16 16 15 11 8 4 2 1 1 1 2]"
"27","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 4 11 10 4 1 1 1 1 1 1 1 2 2 2 1 1 1 1 1 1 5 6 6 6 11 14 16 11 13 13 14 11 9 9 9 7 6 2 2 2 2 2 2 2 2 2 2 1 4 4 4 6 7 7 8 8 6 6 7 7 3 3 3 3 3 3 3 7 7 7 8 7 6 6 6 7 10 10 10 7 6 6 4 1 1 1 1 1 1 6 7 5 5 6 7 7 7 7 9 13 14 11 8 7 7 3 3 3 3 3 3 13 13 13 9 10 11 9 6 1 0 0 0 0 0 1 2 0 0 0 0 0 0 6 8 8 8 12 12 10 6 4 5 6 5 4 3 2 2 0 0 0 0 0 0 4 5 5 5 8 8 8 8 7 9 10 7 5 4 2 2 0 0 0 0 0 0 6 8 8 8 9 9 9 9 9 7 10 8 4 2 2 2 2 1 1 1 1 1 1 4 7 8 8 9 10 9 8 9 5 7 5 3 3 2 2]"
"26","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[9 9 9 9 9 9 9 9 7 13 15 6 1 1 1 1 0 0 0 0 2 2 1 1 1 1 1 1 3 6 6 6 7 8 6 5 3 3 9 9 9 9 8 9 8 1 1 1 1 1 1 4 5 9 9 11 10 10 10 8 7 5 6 4 3 3 2 2 0 0 0 0 0 0 0 10 10 11 16 12 8 6 6 4 4 3 3 3 3 4 4 1 1 1 1 1 1 4 4 4 6 6 5 5 5 5 10 20 18 11 10 5 4 0 0 0 0 0 0 3 4 5 5 5 6 6 6 4 6 10 8 4 3 3 2 1 1 1 1 1 1 4 5 7 9 12 13 11 10 6 3 3 3 1 2 4 5 0 0 0 0 0 0 1 1 2 2 3 3 3 3 3 1 2 3 2 1 1 1 0 0 0 0 0 0 3 6 6 6 8 9 8 8 7 8 8 13 11 10 13 9 7 5 5 5 5 5 5 9 15 15 13 13 13 12 5 2 1 0 0 0 0 3 3]"
"28","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 4 3 10 16 5 1 1 0 0 0 0 1 1 2 2 0 0 0 0 0 0 3 6 6 6 10 11 11 11 10 10 10 6 3 3 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 6 11 14 16 11 7 5 4 1 1 1 1 1 1 5 15 17 17 16 10 7 5 4 3 1 2 1 2 2 4 4 4 4 4 4 4 4 8 12 12 10 14 12 8 4 3 5 5 4 4 4 4 4 0 0 0 0 0 0 4 4 4 5 7 9 11 12 8 14 13 11 5 3 1 1 0 0 0 0 0 0 4 5 5 6 7 8 6 4 1 1 3 4 5 4 4 4 2 2 2 2 2 2 6 9 10 9 11 11 8 7 7 6 6 5 3 3 3 3 1 1 1 1 1 1 2 4 4 4 5 6 5 5 7 6 17 17 14 13 11 8 6 0 0 0 0 0 0 4 5 5 5 7 11 11 11 12 11 14 9 7 3 1 0]"
"33","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[10 10 10 10 10 10 10 10 7 15 10 6 4 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 3 5 10 10 10 10 10 17 16 12 7 5 4 4 1 1 1 1 1 1 1 4 4 4 8 9 9 9 6 5 9 9 8 5 4 4 4 0 0 0 0 0 0 2 3 3 3 4 4 4 3 3 2 3 7 6 6 6 6 5 1 1 1 1 1 1 7 9 9 11 10 11 10 7 3 3 5 4 3 2 1 1 1 1 1 1 1 1 1 1 1 1 5 5 5 4 4 5 9 10 10 7 9 8 5 5 5 5 5 5 10 13 13 13 12 12 8 5 2 0 1 1 1 1 1 1 0 0 0 0 0 0 2 3 3 3 5 6 6 6 6 6 21 17 11 6 2 1 0 0 0 0 0 0 4 8 8 8 10 8 7 6 7 4 2 2 1 2 3 3 2 1 1 1 1 1 1 7 9 9 9 9 10 10 9 7 6 8 6 2 2 3 3]"
"32","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 4 3 13 14 12 9 4 3 3 3 3 2 2 2 2 1 1 1 1 1 1 7 15 15 15 22 22 18 13 12 8 8 6 2 2 2 2 2 1 1 1 1 1 1 5 6 6 6 8 6 6 6 5 4 9 5 5 4 4 4 3 1 1 1 1 1 1 1 5 5 5 8 10 10 10 8 7 10 12 7 5 4 4 4 0 0 0 0 0 0 3 4 4 4 5 7 7 6 7 9 15 9 7 2 2 2 0 0 0 0 0 0 6 7 7 9 11 12 10 8 6 4 2 2 1 1 1 2 1 1 1 1 1 1 8 10 10 10 11 11 9 8 6 3 1 2 1 1 1 1 0 0 0 0 0 0 5 9 9 9 13 15 13 12 4 3 3 3 3 4 4 5 2 2 2 2 2 2 3 6 6 6 6 5 2 1 1 1 3 3 3 3 3 3 3 0 0 0 0 0 0 5 5 9 9 9 9 10 9 5 5 11 8 6 5 5 3]"
"30","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 5 15 9 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 7 8 8 10 12 11 10 6 5 6 4 4 2 3 3 3 1 1 1 1 1 1 4 5 6 6 9 9 8 8 8 4 5 5 5 4 3 3 3 2 2 2 2 2 2 3 7 8 8 6 9 8 7 6 5 5 5 5 5 5 5 5 1 1 1 1 1 1 4 4 4 7 9 10 10 9 10 14 8 5 4 3 3 3 2 2 2 2 2 2 12 15 15 16 16 13 7 4 4 3 3 2 1 2 2 2 2 2 2 2 2 2 7 11 11 11 12 10 8 3 2 2 2 2 2 3 3 3 1 1 1 1 1 1 2 7 8 8 10 11 10 8 4 1 3 1 1 1 2 2 1 1 1 1 1 1 5 9 9 9 11 9 8 7 6 6 6 4 4 4 4 4 4 1 1 1 1 1 1 2 4 5 5 5 7 10 10 10 11 15 15 5 4 4 3]"
"31","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[3 3 3 3 3 2 2 2 2 15 16 10 7 5 5 5 3 2 1 3 3 3 1 1 1 1 1 1 4 5 6 6 8 9 8 8 8 6 15 14 9 4 3 1 1 1 1 1 1 1 1 6 10 12 11 13 12 12 9 6 3 3 4 3 3 2 2 2 1 1 1 1 1 1 1 2 3 3 3 3 3 2 3 3 7 10 10 7 3 3 2 1 1 1 1 1 1 7 7 7 5 5 4 2 2 1 3 3 3 3 2 2 2 0 0 0 0 0 0 1 4 4 5 7 8 8 7 7 7 9 6 3 1 1 1 0 0 0 0 0 0 4 5 5 4 4 7 6 4 3 3 6 6 5 4 4 4 1 1 1 1 1 1 4 5 5 5 6 7 4 3 3 5 14 8 8 5 4 4 2 2 2 2 2 2 7 10 10 10 15 13 11 9 6 4 3 1 0 0 2 2 2 0 0 0 0 0 0 3 6 10 12 16 14 12 9 8 3 6 5 4 4 4 4]"
"34","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[10 10 10 10 10 10 9 9 9 23 15 11 8 6 5 5 4 4 4 5 5 5 1 1 1 1 1 1 5 12 13 11 11 12 12 9 8 4 2 1 1 1 1 1 1 1 1 1 1 1 1 7 10 11 9 10 9 4 3 3 3 2 1 1 1 1 2 2 1 1 1 1 1 1 7 12 12 10 13 12 8 6 4 4 5 5 4 4 4 4 4 0 0 0 0 0 0 4 4 4 4 5 5 5 3 3 3 5 4 3 3 3 3 0 0 0 0 0 0 7 9 9 10 13 13 11 10 6 4 2 2 2 2 3 3 2 2 2 2 2 2 11 12 12 12 12 12 9 6 6 5 3 4 4 4 4 3 0 0 0 0 0 0 1 3 3 3 3 4 5 5 5 6 7 8 10 9 6 6 0 0 0 0 0 0 8 8 8 8 11 11 11 7 7 3 3 2 1 1 2 2 2 1 1 1 1 1 1 6 10 10 10 12 10 5 5 2 1 2 2 2 2 3 4]"
"35","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[4 4 4 4 4 4 4 4 3 10 6 4 3 3 2 2 2 2 3 2 2 2 1 1 1 1 1 1 4 8 9 9 10 11 11 9 7 7 6 6 4 4 2 2 1 1 1 1 1 1 1 6 10 14 14 15 14 13 8 5 5 6 8 7 7 6 5 5 1 1 1 1 1 1 2 7 8 8 13 12 12 12 11 10 15 9 7 6 4 3 3 1 1 1 1 1 1 2 4 5 5 6 7 7 6 5 5 12 7 4 4 1 1 0 0 0 0 0 0 0 1 1 1 5 6 6 6 6 9 9 11 7 7 6 4 1 1 1 1 1 1 4 7 7 7 7 7 7 7 6 5 3 1 1 1 1 3 1 1 1 1 1 1 3 6 6 5 6 9 8 6 4 5 3 2 2 2 2 2 2 2 2 2 2 2 5 7 7 7 11 16 14 14 11 8 11 10 9 8 4 3 3 1 1 1 1 1 1 3 4 4 4 5 7 7 7 6 6 9 8 4 3 2 2]"
"42","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[8 8 8 8 8 8 8 8 7 23 18 9 4 4 3 2 0 0 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 1 2 6 9 9 9 10 8 6 5 5 5 5 5 5 8 15 16 13 11 8 8 5 5 3 3 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 3 5 5 5 5 8 8 8 6 6 6 6 6 6 16 16 11 10 11 10 10 4 3 4 3 3 3 2 2 2 1 1 1 1 1 1 3 5 5 5 4 4 4 4 4 11 11 15 11 11 11 7 1 1 1 1 1 1 2 2 2 2 4 5 4 3 3 3 5 5 2 3 5 3 2 2 2 2 2 2 7 8 10 10 14 15 14 11 8 4 4 3 3 2 1 1 1 1 1 1 1 1 3 3 3 3 4 4 4 4 6 8 14 13 11 10 9 7 4 1 1 1 1 1 1 10 15 15 13 11 14 11 10 7 3 4 4 3 3 2 3]"
"37","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[10 10 10 9 9 9 9 9 9 18 17 12 6 6 6 6 4 4 4 4 4 4 0 0 0 0 0 0 3 7 7 7 8 8 8 9 12 12 20 16 11 5 6 5 5 3 3 3 3 3 3 4 7 7 8 9 10 10 9 9 6 6 5 4 4 1 0 0 0 0 0 0 0 0 4 9 8 6 8 6 5 2 2 2 5 4 4 4 4 3 4 1 1 1 1 1 1 6 6 6 6 11 11 10 9 8 6 7 1 1 1 1 1 1 1 1 1 1 1 5 6 6 5 5 8 7 6 5 8 6 5 5 4 2 2 0 0 0 0 0 0 1 1 1 2 3 3 3 3 4 5 9 5 2 2 2 1 0 0 0 0 0 0 4 6 6 5 7 10 10 8 7 7 7 6 4 4 4 4 2 2 2 2 2 2 7 7 8 8 13 14 11 11 11 12 9 5 5 3 5 5 4 0 0 0 0 0 0 1 5 5 5 5 5 5 5 5 4 6 11 8 5 3 3]"
"40","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 4 2 2 2 1 1 22 11 9 5 2 2 2 1 1 1 3 3 3 0 0 0 0 0 0 4 4 4 4 6 7 7 5 4 4 6 9 9 6 5 3 3 1 1 1 1 1 1 2 5 5 5 10 11 12 11 9 7 8 8 8 7 6 4 3 1 1 1 1 1 1 4 6 6 6 7 9 9 9 7 3 9 9 7 5 5 5 4 3 3 3 3 3 3 7 7 7 6 10 9 7 6 5 11 8 5 4 2 1 1 0 0 0 0 0 0 1 3 3 3 4 4 4 6 6 9 11 10 10 8 6 4 2 2 2 2 2 2 16 17 16 15 16 15 11 7 4 4 1 1 1 1 3 2 2 2 2 2 2 2 5 7 7 7 10 10 12 12 11 7 11 8 4 4 3 3 2 2 2 2 2 2 10 14 15 15 17 17 14 12 12 8 8 5 3 2 2 2 1 0 0 0 0 0 0 2 5 5 5 5 5 5 5 4 3 7 8 6 5 7 7]"
"38","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 7 7 6 15 15 7 4 2 1 1 1 1 1 1 1 1 0 0 0 0 0 0 3 8 8 8 10 12 12 11 10 7 13 11 8 4 5 5 4 2 2 2 2 2 2 4 9 10 10 9 9 9 8 8 6 10 7 6 5 6 6 5 3 3 3 3 3 3 7 7 7 10 11 12 16 14 12 9 13 11 7 3 3 2 1 1 1 1 1 1 1 1 1 2 2 2 3 3 3 2 5 8 7 4 5 4 4 4 4 4 4 4 4 7 8 8 8 11 12 9 7 6 8 7 6 4 4 3 3 0 0 0 0 0 0 5 9 9 9 10 11 11 11 11 11 11 8 8 6 7 8 0 0 0 0 0 0 5 9 9 9 12 12 10 10 7 6 8 7 5 4 4 3 0 0 0 0 0 0 0 3 3 3 4 3 4 4 4 3 8 8 5 3 4 5 5 1 1 1 1 1 1 3 6 6 6 9 10 9 9 7 7 6 5 4 2 3 4]"
"45","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 5 19 15 13 10 8 6 3 2 1 1 2 3 3 2 2 2 2 2 2 3 8 8 7 10 10 9 9 9 9 16 16 16 12 10 7 6 2 2 2 2 2 2 4 4 4 4 4 4 5 7 8 7 11 16 11 7 6 3 2 1 1 1 1 1 1 3 6 8 8 8 11 11 11 10 4 6 7 6 5 4 4 4 1 1 1 1 1 1 2 2 2 2 3 3 3 3 3 3 5 5 5 8 6 4 3 3 3 3 3 3 15 18 17 16 13 12 10 7 3 3 5 5 3 3 3 3 1 1 1 1 1 1 4 6 6 6 6 6 5 4 4 4 7 5 3 3 4 4 4 4 4 4 4 4 8 11 12 10 9 10 9 9 5 3 3 4 4 4 5 5 2 2 2 2 2 2 4 4 4 4 6 6 6 6 3 2 4 3 2 1 3 2 2 1 1 1 1 1 1 1 4 4 4 4 6 6 6 7 6 10 12 10 9 7 6]"
"43","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[6 6 6 6 6 6 6 6 5 12 12 6 4 2 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 2 2 3 3 3 3 11 9 8 7 5 4 4 1 1 1 1 1 1 5 10 13 12 13 14 13 12 9 6 4 5 4 4 2 1 1 0 0 0 0 0 0 1 3 3 3 4 10 10 9 8 8 19 15 10 6 6 6 6 2 2 2 2 2 2 9 9 9 10 8 8 7 7 7 5 5 1 1 1 1 1 1 1 1 1 1 1 8 10 11 11 13 10 9 6 4 5 3 3 2 1 0 0 0 0 0 0 0 0 4 5 5 7 9 9 11 12 9 11 11 11 7 6 5 4 2 2 2 2 2 2 4 8 9 8 9 10 11 12 14 15 17 15 10 8 6 3 2 2 2 2 2 2 4 6 6 6 8 8 8 8 8 5 6 2 1 0 0 0 0 0 0 0 0 0 0 3 3 3 3 4 4 6 6 6 8 21 21 16 11 7 8]"
"39","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[12 12 12 12 12 12 11 8 7 18 17 10 9 9 7 7 7 5 5 5 6 5 1 1 1 1 1 1 3 6 6 6 6 7 7 6 6 9 15 12 9 4 6 5 4 3 3 3 3 3 3 7 7 8 8 11 10 10 3 3 2 2 2 2 2 3 4 4 2 2 2 2 2 2 2 5 5 4 4 6 7 6 5 4 6 6 4 3 1 3 2 1 1 1 1 1 1 9 11 11 11 14 15 11 8 7 2 3 3 3 3 3 2 0 0 0 0 0 0 5 6 6 7 8 6 5 3 3 4 5 4 3 3 4 4 4 4 4 4 4 4 12 14 16 14 16 15 9 6 6 7 7 10 8 7 6 5 2 2 2 2 2 2 7 9 10 10 12 9 8 3 3 2 6 6 5 5 5 5 4 4 4 4 4 4 7 7 8 7 9 12 9 7 3 2 2 3 3 3 6 6 6 2 2 2 2 2 2 16 17 13 12 14 12 10 8 5 2 1 2 1 1 2 2]"
"41","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[8 8 8 8 8 8 8 8 6 10 13 6 6 7 4 2 2 1 1 7 7 7 2 2 2 2 2 2 4 12 12 12 11 13 10 7 6 4 4 3 3 3 3 6 4 0 0 0 0 0 0 4 9 9 9 12 14 14 13 12 7 6 3 2 1 1 0 0 0 0 0 0 0 0 1 1 1 1 5 7 7 7 7 7 10 15 10 6 7 7 7 4 4 4 4 4 4 14 14 14 14 10 8 6 3 2 2 2 0 0 0 1 1 0 0 0 0 0 0 1 3 4 4 4 4 4 4 4 7 10 9 7 4 4 4 2 2 2 2 2 2 9 10 11 11 12 11 10 9 6 8 8 5 3 3 3 4 1 1 1 1 1 1 2 6 7 5 5 6 8 8 10 10 17 16 10 7 6 7 0 0 0 0 0 0 2 5 5 5 5 5 5 3 3 4 2 3 3 3 3 2 2 2 2 2 2 2 2 5 12 13 13 17 13 8 6 5 3 1 1 2 1 5 5]"
"47","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[8 8 8 8 8 8 8 8 8 24 21 13 8 3 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 2 2 2 5 10 11 11 12 10 15 13 6 6 5 4 1 0 0 0 0 0 0 2 5 5 5 5 6 7 6 4 3 5 3 2 2 2 2 2 2 2 2 2 2 2 5 8 8 9 12 18 18 15 12 8 5 4 4 2 2 1 1 0 0 0 0 0 0 4 4 4 5 7 7 7 9 8 8 6 5 3 3 1 1 1 1 1 1 1 1 5 9 9 9 10 14 13 11 8 6 6 6 4 4 3 3 0 0 0 0 0 0 4 7 7 7 9 11 9 6 5 4 4 5 5 4 4 4 2 2 2 2 2 2 8 8 8 8 12 12 12 12 11 9 22 11 8 5 4 2 1 1 1 1 1 1 0 0 0 0 3 5 5 3 3 2 7 6 5 4 2 2 1 0 0 0 0 0 0 2 4 4 4 6 6 8 8 8 7 11 11 6 5 4 5]"
"44","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[7 7 7 7 7 7 5 3 2 11 10 7 3 2 2 1 1 1 1 1 2 2 1 1 1 1 1 1 4 5 5 5 6 7 8 8 8 7 9 5 5 5 5 4 4 2 2 2 2 2 2 8 13 13 13 12 9 7 5 3 1 1 2 2 1 2 2 3 1 1 1 1 1 1 1 8 8 8 9 12 14 12 9 8 5 7 7 5 2 3 3 1 1 1 1 1 1 4 8 8 9 10 9 9 8 10 7 7 4 3 1 1 1 0 0 0 0 0 0 4 5 5 7 8 8 8 7 5 6 8 4 3 3 3 3 0 0 0 0 0 0 0 1 1 1 2 4 4 4 4 8 11 9 8 5 7 7 3 3 3 3 3 3 9 13 15 15 16 17 15 13 11 8 5 4 4 3 4 4 2 2 2 2 2 2 6 8 8 7 9 11 13 12 10 8 8 6 4 2 2 3 3 1 1 1 1 1 1 3 6 6 6 7 7 8 8 8 7 14 10 8 6 7 5]"
"36","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[4 4 4 4 4 4 4 3 3 24 16 7 5 3 3 3 2 2 2 4 3 3 1 1 1 1 1 1 9 12 12 12 10 11 9 8 6 5 1 0 0 0 0 1 1 1 1 1 1 1 1 3 9 11 11 13 12 9 4 3 2 2 2 2 1 1 1 1 1 1 1 1 1 1 2 8 8 8 10 10 10 10 6 5 6 6 5 5 5 4 4 3 3 3 3 3 3 4 6 6 11 13 12 11 12 9 7 5 5 4 5 5 4 0 0 0 0 0 0 7 10 9 9 12 12 8 3 2 3 8 6 5 5 5 5 1 1 1 1 1 1 7 10 10 10 14 14 14 13 14 19 17 10 8 6 6 5 3 3 3 3 3 3 4 4 4 4 8 9 7 5 5 5 13 10 6 4 5 3 1 1 1 1 1 1 4 4 4 3 6 8 8 8 4 4 10 10 7 6 6 5 3 0 0 0 0 0 0 1 3 3 5 7 11 11 11 13 11 7 4 4 4 3 3]"
"49","40","false","false","3","false","0","0.007","0.75","100","Dens","-1","true","0","0","true","0.9","77290","[5 5 5 5 5 5 5 5 4 8 7 5 5 4 3 3 3 2 2 2 1 1 0 0 0 0 0 0 3 3 4 5 7 6 7 7 7 8 6 4 2 2 2 2 1 1 1 1 1 1 1 3 4 4 4 4 8 9 9 7 7 5 3 3 3 2 1 1 0 0 0 0 0 0 3 6 8 8 8 10 11 9 7 5 4 3 3 4 3 3 3 1 1 1 1 1 1 4 4 4 6 9 8 8 8 6 6 8 5 4 4 3 3 1 1 1 1 1 1 3 4 4 4 5 4 4 3 3 7 9 8 6 8 8 6 0 0 0 0 0 0 6 10 10 6 8 5 5 4 2 4 4 3 3 5 4 4 1 1 1 1 1 1 8 8 9 9 12 12 12 9 6 4 3 4 3 3 4 3 1 1 1 1 1 1 7 9 9 9 11 12 11 8 6 5 6 6 5 4 3 3 3 1 1 1 1 1 1 5 10 11 11 14 16 15 13 12 7 7 10 10 8 8 5]"
